date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:35:59	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:35:59%20GMT	https://www.gropia.net/main/index.php?currency=GBP&ref=/store/emekskyblock/anahtar/efsanevi-anahtari/9	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexd3ed.php	(from https://www.gropia.net/store/emekskyblock/anahtar/efsanevi-anahtari/9)
10:35:59	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:35:59%20GMT	https://www.gropia.net/main/index.php?currency=EUR&ref=/store/emekskyblock/anahtar/efsanevi-anahtari/9	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexd525.php	(from https://www.gropia.net/store/emekskyblock/anahtar/efsanevi-anahtari/9)
10:35:59	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:35:59%20GMT	https://www.gropia.net/main/index.php?currency=AUD&ref=/store/emekskyblock/anahtar/efsanevi-anahtari/9	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index5109.php	(from https://www.gropia.net/store/emekskyblock/anahtar/efsanevi-anahtari/9)
10:35:59	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:35:59%20GMT	https://www.gropia.net/main/index.php?currency=BRL&ref=/store/emekskyblock/anahtar/efsanevi-anahtari/9	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index93df.php	(from https://www.gropia.net/store/emekskyblock/anahtar/efsanevi-anahtari/9)
10:36:00	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:00%20GMT	https://www.gropia.net/main/index.php?currency=CAD&ref=/store/emekskyblock/anahtar/efsanevi-anahtari/9	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index11cf.php	(from https://www.gropia.net/store/emekskyblock/anahtar/efsanevi-anahtari/9)
10:36:00	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:00%20GMT	https://www.gropia.net/main/index.php?currency=CNY&ref=/store/emekskyblock/anahtar/efsanevi-anahtari/9	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexb35b.php	(from https://www.gropia.net/store/emekskyblock/anahtar/efsanevi-anahtari/9)
10:36:00	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:00%20GMT	https://www.gropia.net/main/index.php?currency=CZK&ref=/store/emekskyblock/anahtar/efsanevi-anahtari/9	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexed76.php	(from https://www.gropia.net/store/emekskyblock/anahtar/efsanevi-anahtari/9)
10:36:01	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:00%20GMT	https://www.gropia.net/main/index.php?currency=DKK&ref=/store/emekskyblock/anahtar/efsanevi-anahtari/9	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexd778.php	(from https://www.gropia.net/store/emekskyblock/anahtar/efsanevi-anahtari/9)
10:36:01	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:01%20GMT	https://www.gropia.net/main/index.php?currency=INR&ref=/store/emekskyblock/anahtar/efsanevi-anahtari/9	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index5fd8.php	(from https://www.gropia.net/store/emekskyblock/anahtar/efsanevi-anahtari/9)
10:36:01	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:01%20GMT	https://www.gropia.net/main/index.php?currency=JPY&ref=/store/emekskyblock/anahtar/efsanevi-anahtari/9	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index9436.php	(from https://www.gropia.net/store/emekskyblock/anahtar/efsanevi-anahtari/9)
10:36:01	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:01%20GMT	https://www.gropia.net/main/index.php?currency=NOK&ref=/store/emekskyblock/anahtar/efsanevi-anahtari/9	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index13d1.php	(from https://www.gropia.net/store/emekskyblock/anahtar/efsanevi-anahtari/9)
10:36:02	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:01%20GMT	https://www.gropia.net/main/index.php?currency=NZD&ref=/store/emekskyblock/anahtar/efsanevi-anahtari/9	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexf7de.php	(from https://www.gropia.net/store/emekskyblock/anahtar/efsanevi-anahtari/9)
10:36:02	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:02%20GMT	https://www.gropia.net/main/index.php?currency=PLN&ref=/store/emekskyblock/anahtar/efsanevi-anahtari/9	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexe1a3.php	(from https://www.gropia.net/store/emekskyblock/anahtar/efsanevi-anahtari/9)
10:36:02	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:02%20GMT	https://www.gropia.net/main/index.php?currency=RUB&ref=/store/emekskyblock/anahtar/efsanevi-anahtari/9	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index6e12.php	(from https://www.gropia.net/store/emekskyblock/anahtar/efsanevi-anahtari/9)
10:36:02	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:02%20GMT	https://www.gropia.net/main/index.php?currency=SEK&ref=/store/emekskyblock/anahtar/efsanevi-anahtari/9	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexa278.php	(from https://www.gropia.net/store/emekskyblock/anahtar/efsanevi-anahtari/9)
10:36:03	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:02%20GMT	https://www.gropia.net/main/index.php?currency=VND&ref=/store/emekskyblock/anahtar/efsanevi-anahtari/9	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index2298.php	(from https://www.gropia.net/store/emekskyblock/anahtar/efsanevi-anahtari/9)
10:36:03	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:03%20GMT	https://www.gropia.net/main/index.php?language=tr&ref=/store/emekskyblock/spawner/tavuk-sp/10	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index0943.php	(from https://www.gropia.net/store/emekskyblock/spawner/tavuk-sp/10)
10:36:04	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:03%20GMT	https://www.gropia.net/main/index.php?language=en&ref=/store/emekskyblock/spawner/tavuk-sp/10	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexd690.php	(from https://www.gropia.net/store/emekskyblock/spawner/tavuk-sp/10)
10:36:04	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:04%20GMT	https://www.gropia.net/main/index.php?language=de&ref=/store/emekskyblock/spawner/tavuk-sp/10	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index49ff.php	(from https://www.gropia.net/store/emekskyblock/spawner/tavuk-sp/10)
10:36:05	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:04%20GMT	https://www.gropia.net/main/index.php?language=fr&ref=/store/emekskyblock/spawner/tavuk-sp/10	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexce0b.php	(from https://www.gropia.net/store/emekskyblock/spawner/tavuk-sp/10)
10:36:05	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:05%20GMT	https://www.gropia.net/main/index.php?language=bg&ref=/store/emekskyblock/spawner/tavuk-sp/10	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index9d5c.php	(from https://www.gropia.net/store/emekskyblock/spawner/tavuk-sp/10)
10:36:05	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:05%20GMT	https://www.gropia.net/main/index.php?language=cn&ref=/store/emekskyblock/spawner/tavuk-sp/10	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index681f.php	(from https://www.gropia.net/store/emekskyblock/spawner/tavuk-sp/10)
10:36:06	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:06%20GMT	https://www.gropia.net/main/index.php?language=cs&ref=/store/emekskyblock/spawner/tavuk-sp/10	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index0d63.php	(from https://www.gropia.net/store/emekskyblock/spawner/tavuk-sp/10)
10:36:06	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:06%20GMT	https://www.gropia.net/main/index.php?language=da&ref=/store/emekskyblock/spawner/tavuk-sp/10	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index78c8.php	(from https://www.gropia.net/store/emekskyblock/spawner/tavuk-sp/10)
10:36:06	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:06%20GMT	https://www.gropia.net/main/index.php?language=el&ref=/store/emekskyblock/spawner/tavuk-sp/10	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index4de0.php	(from https://www.gropia.net/store/emekskyblock/spawner/tavuk-sp/10)
10:36:07	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:07%20GMT	https://www.gropia.net/main/index.php?language=et&ref=/store/emekskyblock/spawner/tavuk-sp/10	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index5555.php	(from https://www.gropia.net/store/emekskyblock/spawner/tavuk-sp/10)
10:36:07	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:07%20GMT	https://www.gropia.net/main/index.php?language=fi&ref=/store/emekskyblock/spawner/tavuk-sp/10	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index0b12.php	(from https://www.gropia.net/store/emekskyblock/spawner/tavuk-sp/10)
10:36:08	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:08%20GMT	https://www.gropia.net/main/index.php?language=hu&ref=/store/emekskyblock/spawner/tavuk-sp/10	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexf6eb.php	(from https://www.gropia.net/store/emekskyblock/spawner/tavuk-sp/10)
10:36:08	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:08%20GMT	https://www.gropia.net/main/index.php?language=it&ref=/store/emekskyblock/spawner/tavuk-sp/10	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexf7d6.php	(from https://www.gropia.net/store/emekskyblock/spawner/tavuk-sp/10)
10:36:09	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:08%20GMT	https://www.gropia.net/main/index.php?language=ja&ref=/store/emekskyblock/spawner/tavuk-sp/10	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index7723.php	(from https://www.gropia.net/store/emekskyblock/spawner/tavuk-sp/10)
10:36:09	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:09%20GMT	https://www.gropia.net/main/index.php?language=nl&ref=/store/emekskyblock/spawner/tavuk-sp/10	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index6f71.php	(from https://www.gropia.net/store/emekskyblock/spawner/tavuk-sp/10)
10:36:10	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:09%20GMT	https://www.gropia.net/main/index.php?language=zh&ref=/store/emekskyblock/spawner/tavuk-sp/10	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexca43.php	(from https://www.gropia.net/store/emekskyblock/spawner/tavuk-sp/10)
10:36:10	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:10%20GMT	https://www.gropia.net/main/index.php?currency=TRY&ref=/store/emekskyblock/spawner/tavuk-sp/10	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index525b.php	(from https://www.gropia.net/store/emekskyblock/spawner/tavuk-sp/10)
10:36:10	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:10%20GMT	https://www.gropia.net/main/index.php?currency=USD&ref=/store/emekskyblock/spawner/tavuk-sp/10	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index1a99.php	(from https://www.gropia.net/store/emekskyblock/spawner/tavuk-sp/10)
10:36:10	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:10%20GMT	https://www.gropia.net/main/index.php?currency=GBP&ref=/store/emekskyblock/spawner/tavuk-sp/10	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexdbb8.php	(from https://www.gropia.net/store/emekskyblock/spawner/tavuk-sp/10)
10:36:11	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:10%20GMT	https://www.gropia.net/main/index.php?currency=EUR&ref=/store/emekskyblock/spawner/tavuk-sp/10	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index8b14.php	(from https://www.gropia.net/store/emekskyblock/spawner/tavuk-sp/10)
10:36:11	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:11%20GMT	https://www.gropia.net/main/index.php?currency=AUD&ref=/store/emekskyblock/spawner/tavuk-sp/10	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index5d5d.php	(from https://www.gropia.net/store/emekskyblock/spawner/tavuk-sp/10)
10:36:11	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:11%20GMT	https://www.gropia.net/main/index.php?currency=BRL&ref=/store/emekskyblock/spawner/tavuk-sp/10	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexa37a.php	(from https://www.gropia.net/store/emekskyblock/spawner/tavuk-sp/10)
10:36:11	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:11%20GMT	https://www.gropia.net/main/index.php?currency=CAD&ref=/store/emekskyblock/spawner/tavuk-sp/10	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index41b5.php	(from https://www.gropia.net/store/emekskyblock/spawner/tavuk-sp/10)
10:36:12	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:11%20GMT	https://www.gropia.net/main/index.php?currency=CNY&ref=/store/emekskyblock/spawner/tavuk-sp/10	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index3e79.php	(from https://www.gropia.net/store/emekskyblock/spawner/tavuk-sp/10)
10:36:12	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:12%20GMT	https://www.gropia.net/main/index.php?currency=CZK&ref=/store/emekskyblock/spawner/tavuk-sp/10	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexaf61.php	(from https://www.gropia.net/store/emekskyblock/spawner/tavuk-sp/10)
10:36:12	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:12%20GMT	https://www.gropia.net/main/index.php?currency=DKK&ref=/store/emekskyblock/spawner/tavuk-sp/10	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index7e34.php	(from https://www.gropia.net/store/emekskyblock/spawner/tavuk-sp/10)
10:36:12	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:12%20GMT	https://www.gropia.net/main/index.php?currency=INR&ref=/store/emekskyblock/spawner/tavuk-sp/10	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index7fad.php	(from https://www.gropia.net/store/emekskyblock/spawner/tavuk-sp/10)
10:36:13	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:12%20GMT	https://www.gropia.net/main/index.php?currency=JPY&ref=/store/emekskyblock/spawner/tavuk-sp/10	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index7f29.php	(from https://www.gropia.net/store/emekskyblock/spawner/tavuk-sp/10)
10:36:13	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:13%20GMT	https://www.gropia.net/main/index.php?currency=NOK&ref=/store/emekskyblock/spawner/tavuk-sp/10	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexbcbc.php	(from https://www.gropia.net/store/emekskyblock/spawner/tavuk-sp/10)
10:36:13	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:13%20GMT	https://www.gropia.net/main/index.php?currency=NZD&ref=/store/emekskyblock/spawner/tavuk-sp/10	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexa403.php	(from https://www.gropia.net/store/emekskyblock/spawner/tavuk-sp/10)
10:36:13	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:13%20GMT	https://www.gropia.net/main/index.php?currency=PLN&ref=/store/emekskyblock/spawner/tavuk-sp/10	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index4f11.php	(from https://www.gropia.net/store/emekskyblock/spawner/tavuk-sp/10)
10:36:14	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:13%20GMT	https://www.gropia.net/main/index.php?currency=RUB&ref=/store/emekskyblock/spawner/tavuk-sp/10	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index182a.php	(from https://www.gropia.net/store/emekskyblock/spawner/tavuk-sp/10)
10:36:14	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:14%20GMT	https://www.gropia.net/main/index.php?currency=SEK&ref=/store/emekskyblock/spawner/tavuk-sp/10	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexae7a.php	(from https://www.gropia.net/store/emekskyblock/spawner/tavuk-sp/10)
10:36:14	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:14%20GMT	https://www.gropia.net/main/index.php?currency=VND&ref=/store/emekskyblock/spawner/tavuk-sp/10	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexfa61.php	(from https://www.gropia.net/store/emekskyblock/spawner/tavuk-sp/10)
10:36:15	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:14%20GMT	https://www.gropia.net/main/index.php?language=tr&ref=/store/emekskyblock/spawner/inek-sp/11	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexc9d8.php	(from https://www.gropia.net/store/emekskyblock/spawner/inek-sp/11)
10:36:15	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:15%20GMT	https://www.gropia.net/main/index.php?language=en&ref=/store/emekskyblock/spawner/inek-sp/11	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index21a5.php	(from https://www.gropia.net/store/emekskyblock/spawner/inek-sp/11)
10:36:16	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:16%20GMT	https://www.gropia.net/main/index.php?language=de&ref=/store/emekskyblock/spawner/inek-sp/11	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index93c8.php	(from https://www.gropia.net/store/emekskyblock/spawner/inek-sp/11)
10:36:17	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:16%20GMT	https://www.gropia.net/main/index.php?language=fr&ref=/store/emekskyblock/spawner/inek-sp/11	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index2407.php	(from https://www.gropia.net/store/emekskyblock/spawner/inek-sp/11)
10:36:17	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:17%20GMT	https://www.gropia.net/main/index.php?language=bg&ref=/store/emekskyblock/spawner/inek-sp/11	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index3e32.php	(from https://www.gropia.net/store/emekskyblock/spawner/inek-sp/11)
10:36:17	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:17%20GMT	https://www.gropia.net/main/index.php?language=cn&ref=/store/emekskyblock/spawner/inek-sp/11	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexda71.php	(from https://www.gropia.net/store/emekskyblock/spawner/inek-sp/11)
10:36:18	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:18%20GMT	https://www.gropia.net/main/index.php?language=cs&ref=/store/emekskyblock/spawner/inek-sp/11	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index050d.php	(from https://www.gropia.net/store/emekskyblock/spawner/inek-sp/11)
10:36:18	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:18%20GMT	https://www.gropia.net/main/index.php?language=da&ref=/store/emekskyblock/spawner/inek-sp/11	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexb76d.php	(from https://www.gropia.net/store/emekskyblock/spawner/inek-sp/11)
10:36:19	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:18%20GMT	https://www.gropia.net/main/index.php?language=el&ref=/store/emekskyblock/spawner/inek-sp/11	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexb9c3.php	(from https://www.gropia.net/store/emekskyblock/spawner/inek-sp/11)
10:36:19	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:19%20GMT	https://www.gropia.net/main/index.php?language=et&ref=/store/emekskyblock/spawner/inek-sp/11	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index8c32.php	(from https://www.gropia.net/store/emekskyblock/spawner/inek-sp/11)
10:36:19	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:19%20GMT	https://www.gropia.net/main/index.php?language=fi&ref=/store/emekskyblock/spawner/inek-sp/11	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index2ad3.php	(from https://www.gropia.net/store/emekskyblock/spawner/inek-sp/11)
10:36:20	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:20%20GMT	https://www.gropia.net/main/index.php?language=hu&ref=/store/emekskyblock/spawner/inek-sp/11	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexf57b.php	(from https://www.gropia.net/store/emekskyblock/spawner/inek-sp/11)
10:36:20	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:20%20GMT	https://www.gropia.net/main/index.php?language=it&ref=/store/emekskyblock/spawner/inek-sp/11	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexf059.php	(from https://www.gropia.net/store/emekskyblock/spawner/inek-sp/11)
10:36:21	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:21%20GMT	https://www.gropia.net/main/index.php?language=ja&ref=/store/emekskyblock/spawner/inek-sp/11	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexd792.php	(from https://www.gropia.net/store/emekskyblock/spawner/inek-sp/11)
10:36:21	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:21%20GMT	https://www.gropia.net/main/index.php?language=nl&ref=/store/emekskyblock/spawner/inek-sp/11	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index21a0.php	(from https://www.gropia.net/store/emekskyblock/spawner/inek-sp/11)
10:36:22	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:22%20GMT	https://www.gropia.net/main/index.php?language=zh&ref=/store/emekskyblock/spawner/inek-sp/11	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index3cc8.php	(from https://www.gropia.net/store/emekskyblock/spawner/inek-sp/11)
10:36:22	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:22%20GMT	https://www.gropia.net/main/index.php?currency=TRY&ref=/store/emekskyblock/spawner/inek-sp/11	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index3875.php	(from https://www.gropia.net/store/emekskyblock/spawner/inek-sp/11)
10:36:23	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:22%20GMT	https://www.gropia.net/main/index.php?currency=USD&ref=/store/emekskyblock/spawner/inek-sp/11	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexbc9c.php	(from https://www.gropia.net/store/emekskyblock/spawner/inek-sp/11)
10:36:23	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:23%20GMT	https://www.gropia.net/main/index.php?currency=GBP&ref=/store/emekskyblock/spawner/inek-sp/11	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexf39d.php	(from https://www.gropia.net/store/emekskyblock/spawner/inek-sp/11)
10:36:23	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:23%20GMT	https://www.gropia.net/main/index.php?currency=EUR&ref=/store/emekskyblock/spawner/inek-sp/11	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index9ed6.php	(from https://www.gropia.net/store/emekskyblock/spawner/inek-sp/11)
10:36:24	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:23%20GMT	https://www.gropia.net/main/index.php?currency=AUD&ref=/store/emekskyblock/spawner/inek-sp/11	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexdf74.php	(from https://www.gropia.net/store/emekskyblock/spawner/inek-sp/11)
10:36:24	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:23%20GMT	https://www.gropia.net/main/index.php?currency=BRL&ref=/store/emekskyblock/spawner/inek-sp/11	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexc897.php	(from https://www.gropia.net/store/emekskyblock/spawner/inek-sp/11)
10:36:24	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:24%20GMT	https://www.gropia.net/main/index.php?currency=CAD&ref=/store/emekskyblock/spawner/inek-sp/11	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index5830.php	(from https://www.gropia.net/store/emekskyblock/spawner/inek-sp/11)
10:36:24	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:24%20GMT	https://www.gropia.net/main/index.php?currency=CNY&ref=/store/emekskyblock/spawner/inek-sp/11	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexedde.php	(from https://www.gropia.net/store/emekskyblock/spawner/inek-sp/11)
10:36:24	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:24%20GMT	https://www.gropia.net/main/index.php?currency=CZK&ref=/store/emekskyblock/spawner/inek-sp/11	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexe617.php	(from https://www.gropia.net/store/emekskyblock/spawner/inek-sp/11)
10:36:24	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:36:24%20GMT	https://www.gropia.net/main/index.php?currency=DKK&ref=/store/emekskyblock/spawner/inek-sp/11	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index88e3.php	(from https://www.gropia.net/store/emekskyblock/spawner/inek-sp/11)
